City_Name,n,AcresNeeded_to_HighIncomeUHI,AcresNeeded_to_HighIncomeCanopyPercent,PercentNeeded_to_HighIncomeCanopyPercent,AcresNeeded_to_HighIncomeUHI_Lim,AcresNeeded_to_HighIncomeCanopyPercent_Lim,HiInco_CanAcres,HiInco_CanopyPercent,LoInco_CanAcres,LoInco_CanopyPercent,HiLo_TreeGap_Perc,HiLo_TreeGap_Acres,Potential_Acres,Total_Area_Acres,Potential_Acres_vs_AcresNeeded_to_HighIncomeUHI,Potential_Acres_vs_AcresNeeded_to_HighIncomeCanopyPercent,Total_CanopyAcres,Total_CanopyPercent,Current_Avg_UHI,Current_Std_UHI,Modeled_Avg_UHI,Modeled_Std_UHI,MinPot_Avg_UHI,MinPot_Std_UHI,TGPot_Avg_UHI,TGPot_Std_UHI,MinDiff_Avg_UHI,MinDiff_Std_UHI,TGDiff_Avg_UHI,TGDiff_Std_UHI,UGPot_Avg_UHI_Lim,UGPot_Std_UHI_Lim,TGPot_Avg_UHI_Lim,TGPot_Std_UHI_Lim,UGDiff_Avg_UHI_Lim,UGDiff_Std_UHI_Lim,TGDiff_Avg_UHI_Lim,TGDiff_Std_UHI_Lim,HiInco_UHI,LoInco_UHI,HiLo_UHIGap,Regr_r2,Regr_slope,SlopeConf95Low,SlopeConf95High,Income_Quartile_1_MaxVal,Income_Quartile_2_MaxVal,Income_Quartile_3_MaxVal,Income_Quartile_1_Population,Income_Quartile_2_Population,Income_Quartile_3_Population,Income_Quartile_4_Population,Total_Population,Pot_kW_Low,Pot_kW_High
"Auburn--North Auburn, CA",23,3296.8,2308.34,14.298943904734,1434.6200000000001,1716.26,9460.04998,58.6,5708.3168479999995,35.36,23.240000000000002,3751.7331320000003,2089.0400000000004,16143.430000000002,2089.0400000000004,2089.0400000000004,7291.3200000000015,45.165866237844135,3.429959184634244,1.5831006575086917,3.404175903138304,0.7535063066866172,2.751604485539937,1.461279922348946,2.6803424365206157,1.3979907522687838,0.6789081254727155,0.26495844005083846,0.7494661047869009,0.5104638642243748,2.963463731065826,1.3236230447108772,2.87285677207384,1.4558595988683705,0.46572693039831053,0.36336120240901143,0.5580511948204315,0.3604329079986275,2.74,3.58,0.8399999999999999,0.43,-5.24,-14.01,3.53,51372.0,68857.0,89159.0,7726.0,13959.0,6733.0,9300.0,37718.0,0.0,0.0
"Big Bear City, CA",22,1021.28,408.05,3.9189491588257277,950.68,408.05,4805.244144999999,46.15,4519.949042999999,43.41,2.740000000000002,285.29510200000004,2535.6,10412.23,1021.28,408.05,4981.669999999999,47.8444098910608,-0.028760716964569565,2.1476892297406316,-0.03679184958457502,2.0225569615340713,-3.3575330644828245,1.532248076362909,-0.5648153757648459,1.7765256912246952,3.3275314605996993,1.9723239734421045,0.5359275294533448,0.9264275678381303,-1.2786642630829324,0.8390562522570324,-0.5648153757648459,1.7765256912246952,1.2485841073429997,1.5195966954391782,0.5359275294533448,0.9264275678381303,-0.85,1.2,2.05,0.9,-13.67,-19.33,-8.0,41760.0,50478.5,54843.75,5232.0,4618.0,4983.0,5504.0,20337.0,1094.16,6924.94
"Delano, CA",21,370.5,145.43,2.4341459985471787,370.5,145.43,436.14433999999994,7.3,308.28832800000004,5.16,2.1399999999999997,127.85601199999991,1574.9300000000003,5974.579999999999,370.5,145.43,425.48,7.121504775231063,2.7336186141954752,0.5624049092057763,2.7574860157534085,0.5435051177871008,1.2612807594843487,0.6116849253460932,2.595559503764282,0.5257474558882553,1.4713223523661918,0.5991278825675337,0.13510568106879486,0.11885918205599114,2.3868352085000124,0.28151868368058686,2.595559503764282,0.5257474558882553,0.3467834056954632,0.38037853883641065,0.13510568106879486,0.11885918205599114,2.52,2.97,0.4500000000000002,0.76,-5.58,-11.39,0.23,34291.0,37375.0,53366.0,13502.0,8768.0,16589.0,11421.0,50280.0,0.0,0.0
"Morro Bay--Los Osos, CA",21,1117.93,368.74,5.134024293121405,609.7,347.07,1203.0319,16.75,697.399388,9.71,7.039999999999999,505.6325119999999,2037.3400000000001,7182.28,1117.93,368.74,1155.79,16.092243688633694,2.8433275088133576,0.7616182107554857,2.7926911370762486,0.6587182213666579,2.5153689636160106,0.7640755716931257,2.7831798537511774,0.7401239868440493,0.3280551301258096,0.11146070502872304,0.059846288365254484,0.061751172205650705,2.7455319898416657,0.6502707132598796,2.787123517880117,0.7409220058446047,0.09841784224508096,0.15570072748681088,0.05590262423631492,0.05661177252611701,3.07,2.72,-0.34999999999999964,0.77,-1.16,-7.52,5.2,57500.0,70223.0,74035.0,6336.0,7532.0,7233.0,7520.0,28621.0,0.0,0.0
"Ridgecrest, CA",21,769.6999999999999,97.87,0.9312464734522917,769.6999999999999,97.87,525.4785,5.0,496.05170400000003,4.72,0.28000000000000025,29.426796000000024,3277.44,10509.569999999998,769.6999999999999,97.87,520.34,4.9511064677241805,-3.1788771186642277,0.9681918306920777,-3.080256737430742,0.9167169850472116,-6.7698711079520875,1.2814878163368848,-3.2867180484073093,0.9303278836149824,3.5915036390642054,0.7930062547479421,0.107425299036973,0.11917159747673076,-4.025160230152139,0.4389609323878895,-3.2867180484073093,0.9303278836149824,0.8437280307376991,0.66691687717487,0.107425299036973,0.11917159747673076,-3.85,-3.19,0.6600000000000001,0.83,-11.52,-23.63,0.6,53750.0,62216.0,85893.0,7641.0,5585.0,11185.0,8083.0,32494.0,1999.1699999999998,5420.81
"Lake Arrowhead--Crestline, CA",21,2139.38,235.93,2.5575677685538296,624.61,235.93,6287.6100480000005,68.16,6552.361234000001,71.03,-2.8700000000000045,-264.7511860000004,1128.92,9224.78,1128.92,235.93,6834.39,74.08729530677154,4.1054823204455815,2.0247923858384245,3.8218093439626744,1.4682967556172921,3.2647238633333258,2.1626173540822027,3.9305010851207287,2.174712199327851,0.8403917491799263,0.41666355305118674,0.17584602559627438,0.32771499352384387,3.6409946145057113,1.7616666791456075,3.9305010851207287,2.174712199327851,0.46441843599522153,0.44990876467025837,0.17584602559627438,0.32771499352384387,2.74,5.4,2.66,0.59,-6.88,-25.34,11.59,51292.0,54833.0,80223.0,6404.0,3501.0,2925.0,3201.0,16031.0,166.01000000000002,1050.59
"Barstow, CA",20,50.730000000000004,85.81,1.0859867089704958,50.730000000000004,85.81,273.394322,3.46,212.55223300000003,2.69,0.77,60.84208899999996,2773.69,7901.570000000001,50.730000000000004,85.81,196.56,2.487606893313607,-2.0407027590719307,0.5402260416834734,-2.0094509192476933,0.3904743126062124,-7.906833490053243,1.7741162561525938,-2.2204046664143955,0.576251621329149,5.8653543409727416,1.4740161703673822,0.18104156515730413,0.11870047984216686,-2.148124967569736,0.4089721509005088,-2.2204046664143955,0.576251621329149,0.10742220849780486,0.19210045596492806,0.18104156515730413,0.11870047984216686,-1.74,-2.08,-0.3400000000000001,0.56,-16.71,-46.93,13.51,35143.75,46308.5,58468.75,7814.0,8360.0,10322.0,6933.0,33429.0,3251.43,8816.27
"Sanger, CA",17,325.95,21.56,0.6311253703031509,230.32,21.56,358.009376,10.48,404.81021999999996,11.85,-1.3699999999999992,-46.800843999999984,535.86,3416.12,325.95,21.56,385.38,11.281219629287028,2.513177552310809,0.43211852442381105,2.484247713780546,0.3665514980623055,1.8507173050127048,0.5398982647409873,2.486099317354191,0.42166485592719105,0.665875144901233,0.22311835952406459,0.02625332248281677,0.030219664722700542,2.2301369682563843,0.251380200556504,2.486099317354191,0.42166485592719105,0.28613456201772774,0.22353562335198457,0.02625332248281677,0.030219664722700542,2.17,2.7,0.5300000000000002,0.83,-4.23,-13.3,4.83,31300.0,43995.0,49714.0,7028.0,4840.0,5441.0,9536.0,26845.0,0.0,0.0
"Los Banos, CA",17,1467.02,147.04,2.853461257820626,1192.47,147.04,522.002952,10.13,451.921608,8.77,1.3600000000000012,70.08134400000006,1818.2,5153.04,1467.02,147.04,399.87,7.759885426854828,3.935067008988869,0.6908137277347971,3.882810535140422,0.5948897455817098,2.6776964083337216,0.699606453960061,3.8333615302811546,0.6589273715421242,1.258633156350426,0.3318171665158346,0.10180250881033334,0.08120392355348909,3.1137609838076163,0.33656219378165103,3.8333615302811546,0.6589273715421242,0.8266643185381832,0.43702431292359634,0.10180250881033334,0.08120392355348909,2.98,4.49,1.5100000000000002,0.84,-3.56,-20.02,12.89,40391.0,51117.0,62500.0,4889.0,9170.0,7995.0,16267.0,38321.0,0.0,0.0
"Ramona, CA",16,9490.65,68.51,0.5736693233029823,2487.85,68.51,1382.932236,11.58,1341.1337660000002,11.23,0.34999999999999964,41.79846999999995,3523.45,11942.42,3523.45,68.51,1472.38,12.32899194635593,-0.746381269457949,1.5101433306885994,-0.7930458901964593,1.236536502245002,-1.364239894426758,1.499118346355305,-0.7591145178280451,1.5126496701660819,0.6160082629818747,0.15772820183110922,0.012207358307612694,0.03255160718606373,-1.1839394946752835,1.2640995570364175,-0.7591145178280451,1.5126496701660819,0.4350464897399355,0.2783243141574004,0.012207358307612694,0.03255160718606373,-2.23,0.5,2.73,0.78,-2.09,-39.6,35.42,71099.0,89857.0,109140.75,8030.0,8331.0,9951.0,6082.0,32394.0,298.65,794.6899999999999
"Yucca Valley, CA",15,0.0,55.370000000000005,0.580439695911239,0.0,55.370000000000005,322.429016,3.38,402.5593039999999,4.22,-0.8399999999999999,-80.1302879999999,3073.3599999999997,9539.32,0.0,55.370000000000005,352.74,3.6977478478549832,-1.528314219462184,1.1590060506732514,-1.5458903569646472,1.0507757969120952,-1.528314219462184,1.1590060506732514,-1.659426216963054,1.2861071183282817,0.0,0.0,0.13146372068449325,0.24006657028924566,-1.528314219462184,1.1590060506732514,-1.528314219462184,1.1590060506732514,0.0,0.0,0.0,0.0,-1.54,-1.27,0.27,0.95,14.69,-38.14,67.51,32211.0,39946.0,45774.0,5005.0,5967.0,5065.0,12472.0,28509.0,0.0,0.0
"Brawley, CA",15,91.08,152.73,3.1026034810589436,91.08,152.73,314.06443199999995,6.38,179.67636,3.65,2.73,134.38807199999997,1401.9499999999998,4922.64,91.08,152.73,184.23000000000002,3.742504022231973,3.0995450611866806,0.8311499403895166,3.102737982058407,0.7417051969504923,-5.619343177644517,2.6799547062750917,2.1488566297758926,0.6935888770861508,8.718006821542911,2.7228725406928365,0.9508943778135309,0.7285913463104672,2.5308740838249393,0.2574487186316254,2.1488566297758926,0.6935888770861508,0.5671677595761625,0.6795998024404444,0.9508943778135309,0.7285913463104672,2.67,3.25,0.5800000000000001,0.92,-30.61,-45.17,-16.05,29213.0,42900.0,67967.0,6162.0,7764.0,5285.0,5915.0,25126.0,6542.4,10034.9
"Santa Paula, CA",15,0.0,75.66,3.7362040443445834,0.0,75.66,505.04747,24.94,391.037155,19.31,5.630000000000003,114.01031499999999,727.1800000000001,2025.0500000000002,0.0,75.66,496.97999999999996,24.541616256388725,3.7266479840003943,0.2591995306499716,3.7568473371027875,0.21154932973836257,3.7266479840003943,0.2591995306499716,3.6226607738080534,0.36026459665056787,0.0,0.0,0.10453307325745044,0.15157371024847033,3.7266479840003943,0.2591995306499716,3.7266479840003943,0.2591995306499716,0.0,0.0,0.0,0.0,3.62,4.06,0.4399999999999995,0.66,3.08,-10.52,16.68,40848.0,60285.0,64739.5,6229.0,8199.0,6975.0,6307.0,27710.0,0.0,0.0
"Lakeport, CA",15,235.07999999999998,487.23,7.349844323228423,235.07999999999998,487.23,2143.1944959999996,32.33,1840.9066239999995,27.77,4.559999999999999,302.2878720000001,2067.7,6629.12,235.07999999999998,487.23,1723.57,25.999981898049818,1.5242335181743583,1.7495161752838841,1.5003401205589881,1.8026402592208397,-1.525873147567098,2.0303147648710658,0.8053157734359916,1.4494028219121626,3.0514627582544893,0.748876349003063,0.7179278395925854,0.7183493686408343,1.1770446756130526,1.2581039955763618,0.8053157734359916,1.4494028219121626,0.3471888425613052,0.7290921895215987,0.7179278395925854,0.7183493686408343,2.54,0.32,-2.22,0.9,-9.78,-40.39,20.84,35007.5,45684.0,55794.5,3767.0,5341.0,5681.0,4222.0,19011.0,0.0,0.0
"Red Bluff, CA",15,0.0,83.97,1.4548321147648913,0.0,83.97,917.1390200000001,15.89,1407.74202,24.39,-8.5,-490.60299999999984,1242.2,5771.8,0.0,83.97,1080.5399999999997,18.72102290446654,0.21178273675456538,1.291777210436865,0.28504227450708614,1.0985838322975827,0.21178273675456538,1.291777210436865,0.18780832669184663,1.2959159920783905,0.0,0.0,0.024356128070965728,0.03109376967643257,0.21178273675456538,1.291777210436865,0.21178273675456538,1.291777210436865,0.0,0.0,0.0,0.0,0.04,0.53,0.49000000000000005,0.87,0.56,-9.92,11.05,24466.0,38482.0,52234.0,5073.0,6149.0,5096.0,5588.0,21906.0,0.0,0.0
"Crescent City, CA",14,1145.9,1315.6299999999997,17.351720426845752,840.81,876.7199999999999,4587.18865,60.5,2020.6376449999996,26.65,33.85,2566.5510050000003,1561.99,7582.129999999999,1145.9,1315.6299999999997,3359.2000000000003,44.30417310175373,7.135386758074578,1.65499103055738,7.152586792893292,1.6309679880545502,5.380677448157708,1.5274420721244004,5.657606925758329,0.9574599933425411,1.753735586174334,0.5354203637550062,1.4770365055729722,1.4810029396063393,6.189927751172824,0.9261953243704206,6.148636847429417,1.0573351093372487,0.9435314878536772,0.9024283791963486,0.9840790648538077,0.9615714881051273,6.05,9.06,3.0100000000000007,0.93,-8.51,-17.53,0.5,35536.0,57509.5,67066.75,8046.0,5631.0,2528.0,6329.0,22534.0,0.0,0.0
"Desert Hot Springs, CA",14,223.25,134.54,1.2663696681215393,223.25,134.54,539.7027559999999,5.08,587.511071,5.53,-0.4500000000000002,-47.80831500000011,3812.0699999999997,10624.069999999998,223.25,134.54,438.69000000000005,4.129208486013365,-2.7729085181102913,0.748532950204674,-2.750011219805593,0.6638484658281723,-12.474281061777644,3.1256813227550384,-3.114412565052754,0.5822708687004002,9.700878542780686,2.927547401492858,0.34267101967513397,0.3452447817166288,-3.342113032011272,0.32114043173941553,-3.114412565052754,0.5822708687004002,0.5679094829006212,0.5110254775994103,0.34267101967513397,0.3452447817166288,-3.17,-2.8,0.3700000000000001,0.91,-27.04,-83.9,29.83,28001.25,35894.5,39495.0,12284.0,11887.0,7958.0,9798.0,41927.0,17920.37,28520.140000000003
"Galt, CA",14,125.65,132.36,2.636695405504471,125.65,132.36,583.8166960000001,11.63,640.0398,12.75,-1.1199999999999992,-56.22310399999992,1151.48,5019.919999999999,125.65,132.36,502.25999999999993,10.005338730497698,1.1837253382524027,0.33529441353366973,1.1992663229692906,0.325183883447829,-0.5522133619659279,0.3540069327176975,0.9842779964620951,0.39947225679342,1.7364993067618608,0.41739022909478346,0.2002171150137851,0.18803334073761804,0.9934756131571819,0.1180166450958936,0.9842779964620951,0.39947225679342,0.18952294060463115,0.25488926469195844,0.2002171150137851,0.18803334073761804,1.08,1.5,0.41999999999999993,0.86,-7.57,-21.24,6.1,51219.25,80847.5,101256.5,4703.0,6265.0,9920.0,8148.0,29036.0,0.0,0.0
"Solvang--Buellton--Santa Ynez, CA",13,774.78,245.67,5.824683361231369,385.78999999999996,245.67,1485.9098019999997,35.23,1291.4719880000002,30.62,4.609999999999996,194.43781399999943,1323.8400000000001,4217.740000000001,774.78,245.67,1305.79,30.959471185990594,1.8820004552200937,0.8770034959639603,1.8701384627786442,0.5799605665142028,1.368350182799319,0.8522560344906018,1.7880207883843,0.9201239569071675,0.5161299653368865,0.11068230923183753,0.09637203810571536,0.09745310832231475,1.7319298249773574,0.6853065061151337,1.7880207883843,0.9201239569071675,0.1500706302427366,0.24368707131193815,0.09637203810571536,0.09745310832231475,1.92,1.86,-0.05999999999999983,0.55,-1.64,-31.23,27.95,70114.0,79417.0,98309.0,3862.0,5769.0,3085.0,4213.0,16929.0,0.0,0.0
"Fortuna, CA",13,951.4,658.7900000000001,10.740866945246509,774.94,658.7900000000001,2214.1898899999997,36.1,579.6148049999999,9.45,26.650000000000002,1634.5750849999997,2183.12,6133.49,951.4,658.7900000000001,1901.4800000000002,31.0015994156671,6.398051810633097,0.9844921006947754,6.391787563035075,0.9719726674668838,4.772052224752955,1.0877958705006932,5.906669335076766,0.749629468387401,1.6256729040073434,0.76324362541058,0.49138247555633097,0.49249722544778374,5.820898265098664,0.45892662277058577,5.906669335076766,0.749629468387401,0.576438259457503,0.6609653350191764,0.49138247555633097,0.49249722544778374,5.8,7.47,1.67,0.96,-4.57,-12.28,3.15,37865.0,47380.0,52250.0,4315.0,5131.0,4221.0,3476.0,17143.0,0.0,0.0
"Dixon, CA",12,0.0,119.95,3.042076778518043,0.0,119.95,647.4455260000001,16.42,615.901286,15.62,0.8000000000000025,31.54424000000006,732.64,3943.03,0.0,119.95,548.37,13.907325077415084,4.628759659449713,0.8532217128107443,4.626494218912866,0.8635151460246797,4.628759659449713,0.8532217128107443,4.611734097889187,0.8649502336033372,0.0,0.0,0.017025561560525787,0.02150086271286013,4.628759659449713,0.8532217128107443,4.628759659449713,0.8532217128107443,0.0,0.0,0.0,0.0,4.14,5.73,1.5900000000000007,0.94,3.09,-22.5,28.69,73522.75,77161.0,82076.25,4728.0,5126.0,3982.0,6089.0,19925.0,0.0,0.0
"Truckee, CA",12,239.19,24.060000000000002,0.35762168204073264,184.2,24.060000000000002,1696.7461159999998,25.22,1896.5611820000001,28.19,-2.9700000000000024,-199.81506600000034,1162.78,6727.78,239.19,24.060000000000002,2528.65,37.58520641281374,3.707200309760427,1.669745185764039,3.672405191608525,1.6396913260378927,3.1259513242109582,1.6539226353351322,3.6950638546444745,1.6590108723088062,0.5829225539479591,0.17132766713257336,0.01213645511595207,0.050419059448692474,3.614947991759541,1.5617839213116909,3.6950638546444745,1.6590108723088062,0.09194929085077098,0.2529071316138471,0.01213645511595207,0.050419059448692474,4.9,4.83,-0.07000000000000028,0.97,-3.37,-34.59,27.85,87819.0,98219.0,107517.25,3889.0,3576.0,3847.0,4185.0,15497.0,64.85000000000001,410.38
"Half Moon Bay, CA",12,151.67000000000002,23.97,0.6317254247740731,151.67000000000002,23.97,464.051451,12.23,519.449253,13.69,-1.459999999999999,-55.39780200000001,1278.5000000000002,3794.37,151.67000000000002,23.97,680.21,17.926823161684286,4.688220468747117,1.0771491693628137,4.657130590849074,0.9357733200447197,2.231973634621821,0.9951359922290263,4.641823649248756,1.0372444907578913,2.4574638477533823,0.6454171659588,0.046396819498362045,0.11017964484687572,4.39581848897182,0.8464914202006375,4.641823649248756,1.0372444907578913,0.29240197977529864,0.38581765719601746,0.046396819498362045,0.11017964484687572,4.9,4.99,0.08999999999999986,0.8,-7.29,-40.91,26.32,85722.25,141401.5,166184.0,4434.0,6981.0,5455.0,4880.0,21750.0,0.0,0.0
"Clearlake, CA",11,0.0,43.06999999999999,0.9470055100901049,0.0,43.06999999999999,1398.9709520000004,30.76,1740.9820560000003,38.28,-7.52,-342.01110399999993,1518.04,4548.02,0.0,43.06999999999999,1512.18,33.249194154819016,0.5744216604148618,2.0073785948845653,0.5497598295522006,2.029227899672495,0.5744216604148618,2.0073785948845653,-0.2928343982656188,2.20409691080372,0.0,0.0,0.8659192571712526,0.8973811871400689,0.5744216604148618,2.0073785948845653,0.5744216604148618,2.0073785948845653,0.0,0.0,0.0,0.0,-0.01,1.64,1.65,0.99,25.19,-130.44,180.81,27124.0,29167.0,32969.0,5375.0,5508.0,2056.0,4285.0,17224.0,0.0,0.0
"Susanville, CA",11,8.54,27.959999999999997,0.8163455979819095,8.54,27.959999999999997,321.609378,9.39,322.979386,9.43,-0.03999999999999915,-1.3700079999999843,785.74,3425.02,8.54,27.959999999999997,495.43000000000006,14.465025021751698,3.7447158556738365,0.6305300982892532,3.763667102673853,0.63638862311823,1.3643355367267929,0.9105940622390312,3.660174159566952,0.5715172104938065,2.3803803189470423,0.6718292534871176,0.08454169610688404,0.14309372211676516,3.71877805093109,0.5824935780287922,3.660174159566952,0.5715172104938065,0.02593780474274603,0.16137896136162105,0.08454169610688404,0.14309372211676516,4.34,3.49,-0.8499999999999996,0.94,-10.38,-158.17,137.41,43080.0,53917.0,61850.5,2755.0,2649.0,1400.0,4420.0,11224.0,158.63,1004.03
"Tehachapi--Golden Hills, CA",11,2193.29,382.94000000000005,6.693854149004418,594.4000000000001,382.94000000000005,961.661437,16.81,347.822816,6.08,10.729999999999999,613.838621,1434.4499999999998,5720.77,1434.4499999999998,382.94000000000005,587.4100000000001,10.268023360491682,-1.5091368644430732,0.9056939349003488,-1.4992740487731544,0.7923208271194292,-1.9052097007920261,0.9170858559131027,-1.6141793849429356,0.928468244898027,0.39606713781536396,0.09970736862898523,0.10518811278901267,0.08353539054461816,-1.6733035238263376,0.752762696625259,-1.6141793849429356,0.928468244898027,0.16311166154206513,0.2096887610252821,0.10518811278901267,0.08353539054461816,-1.99,-2.36,-0.3699999999999999,0.76,-1.57,-302.37,299.22,43642.0,52199.0,81819.5,4913.0,5339.0,3974.0,4237.0,18463.0,32.79,207.51000000000002
"Orosi, CA",11,0.0,9.95,0.46939054708765565,0.0,9.95,180.39242700000003,8.51,164.70612899999998,7.77,0.7400000000000002,15.68629800000005,489.86,2119.7700000000004,0.0,9.95,191.67000000000002,9.04201870957698,1.645795675945975,0.7133909204287554,1.6449747850002592,0.7097004676754105,1.645795675945975,0.7133909204287554,1.4622048618482193,0.7995043076802407,0.0,0.0,0.18396944008076344,0.3875084785372773,1.645795675945975,0.7133909204287554,1.645795675945975,0.7133909204287554,0.0,0.0,0.0,0.0,2.25,1.99,-0.26,1.0,18.32,-60.83,97.47,30692.5,37656.0,47715.5,3421.0,5458.0,5289.0,3059.0,17227.0,0.0,0.0
"Gridley, CA",10,0.0,60.06,2.0809440819904443,0.0,60.06,633.2300860000001,21.94,535.099626,18.54,3.400000000000002,98.1304600000002,508.20000000000005,2886.19,0.0,60.06,697.16,24.155027908765533,4.19371766931491,0.7709059534728104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5897804371853548,0.34071369265026885,1.8890972527796157,2.04324685801145,0.6025110266475873,0.5090652600155202,0.0,0.0,3.77,4.74,0.9700000000000002,0.0,0.0,0.0,0.0,45381.5,53901.5,69384.75,3728.0,2101.0,2043.0,3490.0,11362.0,0.0,0.0
"Chowchilla, CA",10,0.0,37.82,1.307130809854287,0.0,37.82,218.44868,7.55,335.340424,11.59,-4.04,-116.89174399999999,1224.1000000000001,2893.36,0.0,37.82,218.32,7.545552575552299,1.5987391130035666,1.1843081982473513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.372011467636243,0.9601510470753981,0.751526322338043,0.9611854199584293,0.2295862941355379,0.33566712660533954,0.0,0.0,2.19,1.83,-0.3599999999999999,0.0,0.0,0.0,0.0,41382.25,48452.0,53150.75,5166.0,1209.0,2893.0,5573.0,14841.0,0.0,0.0
"Coalinga, CA",10,0.0,14.77,0.401075327214468,0.0,14.77,100.16672,2.72,357.58046,9.71,-6.99,-257.41374,1027.16,3682.6000000000004,0.0,14.77,156.46000000000004,4.2486286862542775,-3.1921145114864498,0.5630637130847678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.736957095530332,0.03658032669579922,-0.9406559767555531,1.4118166225204634,0.5427719545972953,0.5528023820027307,0.0,0.0,-3.73,-3.17,0.56,0.0,0.0,0.0,0.0,48173.75,65232.0,81053.5,5007.0,2871.0,2392.0,3084.0,13354.0,0.0,0.0
"Jackson, CA",10,0.0,28.63,1.1368103396930653,0.0,28.63,623.56822,24.76,651.7748599999999,25.88,-1.1199999999999974,-28.20663999999988,476.47,2518.4499999999994,0.0,28.63,680.3700000000001,27.015426154976286,1.6679846731124306,0.8954209081737639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4849165558180633,0.6326722159109909,0.8163583950445712,0.7432684539549463,0.1830681172943676,0.41988109483323893,0.0,0.0,2.1,1.71,-0.3900000000000001,0.0,0.0,0.0,0.0,40748.5,60402.0,65720.75,2580.0,2345.0,2413.0,4248.0,11586.0,0.0,0.0
"Lindsay, CA",10,0.0,80.39999999999999,1.8113860482720863,0.0,80.39999999999999,809.5988159999999,18.24,919.231989,20.71,-2.4700000000000024,-109.63317300000006,838.74,4438.59,0.0,80.39999999999999,821.48,18.507679240479522,3.2908164755023552,0.262167820352014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.197018850580928,0.15602075617319228,1.5613203517333207,1.6985173873071961,0.09476502673146202,0.159706085049392,0.0,0.0,3.3,3.68,0.38000000000000034,0.0,0.0,0.0,0.0,26232.5,36909.5,40469.5,5124.0,2910.0,3103.0,3290.0,14427.0,0.0,0.0
"Lake of the Pines, CA",10,0.0,605.02,11.338200790087178,0.0,499.49999999999994,3815.3258,71.5,3249.69708,60.9,10.600000000000001,565.6287200000002,785.7600000000001,5336.12,0.0,605.02,3237.74,60.67592183084338,4.645581864725681,0.579680144782303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.603276725410973,0.5363657656934796,1.191448730538294,1.9916556763379443,0.04230513931470807,0.09847513456381818,0.0,0.0,5.06,4.72,-0.33999999999999986,0.0,0.0,0.0,0.0,70432.0,82051.5,88618.0,3768.0,1590.0,2213.0,5785.0,13356.0,0.0,0.0
"Guerneville, CA",9,0.0,131.91000000000003,4.301464474031755,0.0,109.33,1739.0858730000002,56.71,2011.4026170000002,65.59,-8.880000000000003,-272.31674399999997,404.83000000000004,3066.63,0.0,131.91000000000003,1881.5499999999997,61.355624904210806,6.441678161369319,1.7909750051388702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.086219824367466,1.2118799538728031,4.134007232695174,2.840259132886055,0.3554583370018555,0.8690144109394716,0.0,0.0,7.47,6.26,-1.21,0.0,0.0,0.0,0.0,51250.0,59408.0,64767.0,2962.0,1079.0,2983.0,1600.0,8624.0,0.0,0.0
"Rosamond, CA",9,0.0,42.42,1.1514720492510817,0.0,42.42,226.933168,6.16,336.34737400000006,9.13,-2.9700000000000006,-109.41420600000006,1261.49,3683.98,0.0,42.42,249.55,6.773923854092585,-2.6187092763804363,0.3108763258616957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.702298383813159,0.22775427293359346,-1.535365935754266,1.2569314510191876,0.08233000722045179,0.11954340014995206,0.0,0.0,-2.52,-2.42,0.10000000000000009,0.0,0.0,0.0,0.0,42905.0,82500.0,85650.0,7487.0,4050.0,4502.0,4003.0,20042.0,0.0,0.0
"Fort Bragg, CA",9,0.0,337.87,11.265262301531731,0.0,337.11,1039.22973,34.65,660.4282440000001,22.02,12.629999999999999,378.80148599999995,876.3399999999999,2999.2200000000003,0.0,337.87,752.9300000000001,25.104193757043497,9.3783920152573,1.3272162228307858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.274921079480665,1.1729572058310207,1.7236536832909886,3.5445888202504476,0.10347093577663526,0.3114065713139574,0.0,0.0,10.67,8.93,-1.7400000000000002,0.0,0.0,0.0,0.0,35423.0,39712.0,56818.0,3028.0,1358.0,1401.0,2890.0,8677.0,0.0,0.0
"Patterson, CA",9,0.0,10.75,0.315933016322716,0.0,10.75,181.699908,5.34,503.92802200000006,14.81,-9.47,-322.22811400000006,811.5499999999998,3402.6200000000003,0.0,10.75,307.55,9.038623178609424,4.250065067506804,0.6782377924479601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225173425184122,0.6513294847747787,3.474244111890249,1.8279163549589557,0.02489164232268076,0.10073056860083805,0.0,0.0,4.74,4.64,-0.10000000000000053,0.0,0.0,0.0,0.0,47446.0,54250.0,69167.0,4225.0,1631.0,10726.0,7049.0,23631.0,0.0,0.0
